FUNZIONARIO,NUM_FUNZIONARIO,STATO_ASSEGNAZIONE,TERRITORIO_OPERATIVO,STATO_GIRO,STATO_MERCATO,PRIORITA,SCORE,TIPO_OPPORTUNITA,TARGET,FASE_PROGETTO,OBIETTIVO_COMMERCIALE,COMUNE,DOVE_ANDRE,COSA_CERCO,PREZZO,FONTE,SELLER_SIGNAL,AZIONE,PDF_DA_VERIFICARE,URL,F1_INDIRIZZO_REMOTO_URL
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,Via Val della Torre 92,Bilocale in Vendita in Via Val della Torre 92 a Torino - Casa.it,PREZZO DA VERIFICARE,Casa.it,NON_DETERMINATO,VAI IN ZONA,,https://www.casa.it/immobili/53921348/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-79F7A539A63EF059&comune=Val+della+Torre&provincia=TO&via=Via+Val+della+Torre&civico=92&url=https%3A%2F%2Fwww.casa.it%2Fimmobili%2F53921348%2F&titolo=Bilocale+in+Vendita+in+Via+Val+della+Torre+92+a+Torino+-+Casa.it&segnale=monitoraggio+base&fonte=Casa.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Venaus,INDIRIZZO DA VERIFICARE,Appartamento in Vendita in mOLINO 20 a Venaus - Casa.it,PREZZO DA VERIFICARE,Casa.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.casa.it/immobili/54583364/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villar Focchiardo,INDIRIZZO DA VERIFICARE,Porzione di casa in vendita a Villar Focchiardo Cod. 34221003-1778,PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.fcimmobiliare.it/i-671756-vendita-porzione-di-casa-villar-focchiardo/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villarbasse,INDIRIZZO DA VERIFICARE,506 Ville Indipendenti in vendita a Villarbasse - Mitula Case,PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://immobiliare.mitula.it/villa-indipendente-villarbasse,
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Bardonecchia,Via Pollicino 10,"Quadrilocale in vendita in Via Pollicino, 10, Bardonecchia — idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36094722/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-072B1C2EB7B838A2&comune=Bardonecchia&provincia=TO&via=Via+Pollicino&civico=10&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36094722%2F&titolo=Quadrilocale+in+vendita+in+Via+Pollicino%2C+10%2C+Bardonecchia+%E2%80%94+idealista+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Bruzolo,INDIRIZZO DA VERIFICARE,"Casa indipendente in vendita, Bruzolo, Ristrutturato con box, 190 mq",PREZZO DA VERIFICARE,Wikicasa,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.wikicasa.it/annuncio/30661366,
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Buttigliera Alta,via Allende 13,Vendita Villa unifamiliare in via Allende 13 Buttigliera Alta. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131629064/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-8ADF11BD6D953DC9&comune=Buttigliera+Alta&provincia=TO&via=via+Allende&civico=13&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131629064%2F&titolo=Vendita+Villa+unifamiliare+in+via+Allende+13+Buttigliera+Alta.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Chiusa di San Michele,vicolo G. Pietro Riva 13,Vendita Terratetto plurifamiliare in vicolo G. Pietro Riva 13 Chiusa di,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127844320/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-8A27392532F5E00F&comune=Chiusa+di+San+Michele&provincia=TO&via=vicolo+G.+Pietro+Riva&civico=13&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127844320%2F&titolo=Vendita+Terratetto+plurifamiliare+in+vicolo+G.+Pietro+Riva+13+Chiusa+di+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,INDIRIZZO DA VERIFICARE,Casa singola in vendita a Condove Cod. BELLAFUGERA,PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.fcimmobiliare.it/i-672094-vendita-casa-singola-condove/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,INDIRIZZO DA VERIFICARE,Immobiliare Giavenese,PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliaregiavenese.it/,
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Mompantero,INDIRIZZO DA VERIFICARE,Villa singola in vendita a Mompantero - Urbiano Cod. SUSA143,PREZZO DA VERIFICARE,Mercato generale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.fcimmobiliare.it/i-672129-vendita-villa-singola-mompantero-urbiano/,
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Reano,via Principe della Cisterna 63,"Casa colonica via Principe della Cisterna 63, Reano",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/122985494/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-060AACEDA5469D77&comune=Reano&provincia=TO&via=via+Principe+della+Cisterna&civico=63&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F122985494%2F&titolo=Casa+colonica+via+Principe+della+Cisterna+63%2C+Reano&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rubiana,INDIRIZZO DA VERIFICARE,"Appartamento in vendita a Rubiana, 4 locali, 95 mq | PCase.it",PREZZO DA VERIFICARE,Mercato generale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.pcase.it/immobili/quadrilocale-vendita-rubiana-sc9698461/,
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,INDIRIZZO DA VERIFICARE,Più di dieci ville in vendita a Trana Moranda. - Caasa,PREZZO DA VERIFICARE,Mercato generale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.caasa.it/torino/trana-zona-moranda/villa/in-vendita.html,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,"via Vercelli, 3","Vendita Villa unifamiliare in via Vercelli, 3 Trana. Buono stato, posto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/125972107/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-2943863C590B7A04&comune=Trana&provincia=TO&via=via+Vercelli&civico=3&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F125972107%2F&titolo=Vendita+Villa+unifamiliare+in+via+Vercelli%2C+3+Trana.+Buono+stato%2C+posto+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,via alessandria 32,Vendita Villa bifamiliare in via alessandria 32 Trana. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130956906/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-5BD181AC626990E7&comune=Trana&provincia=TO&via=via+alessandria&civico=32&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130956906%2F&titolo=Vendita+Villa+bifamiliare+in+via+alessandria+32+Trana.+Ottimo+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,Borgata Cordero 34,Vendita Terratetto unifamiliare in Borgata Cordero 34 Trana. Posto auto,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/123141747/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-E778EF9CB7BFA1D9&comune=Trana&provincia=TO&via=Borgata+Cordero&civico=34&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F123141747%2F&titolo=Vendita+Terratetto+unifamiliare+in+Borgata+Cordero+34+Trana.+Posto+auto+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,Strada Avigliana 016,"Vendita Mansarda in Strada Avigliana 016 Trana. Buono stato, posto auto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131255564/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-300AA43F23D471F7&comune=Trana&provincia=TO&via=Strada+Avigliana&civico=016&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131255564%2F&titolo=Vendita+Mansarda+in+Strada+Avigliana+016+Trana.+Buono+stato%2C+posto+auto+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,via Dante Alighieri 31,"Vendita Mansarda in via Dante Alighieri 31 Trana. Con terrazza, rif",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/124206771/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-3F543DD49044A799&comune=Trana&provincia=TO&via=via+Dante+Alighieri&civico=31&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F124206771%2F&titolo=Vendita+Mansarda+in+via+Dante+Alighieri+31+Trana.+Con+terrazza%2C+rif+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,via Piave 5,"Vendita Villa unifamiliare in via Piave 5 Trana. Buono stato, 83 m²",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128419586/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-5D0BFEF01432BF48&comune=Trana&provincia=TO&via=via+Piave&civico=5&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F128419586%2F&titolo=Vendita+Villa+unifamiliare+in+via+Piave+5+Trana.+Buono+stato%2C+83+m%C2%B2+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Valgioie,Borgata Chiappero 6,Casa bifamiliare in Vendita in Borgata Chiappero 6 a Valgioie,PREZZO DA VERIFICARE,Casa.it,NON_DETERMINATO,VAI IN ZONA,,https://www.casa.it/immobili/51384296/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-4741658FFC88337A&comune=Valgioie&provincia=TO&via=Borgata+Chiappero&civico=6&url=https%3A%2F%2Fwww.casa.it%2Fimmobili%2F51384296%2F&titolo=Casa+bifamiliare+in+Vendita+in+Borgata+Chiappero+6+a+Valgioie&segnale=monitoraggio+base&fonte=Casa.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villarbasse,INDIRIZZO DA VERIFICARE,Vendita Ville a Villarbasse: Annunci Immobiliari | YesCasa,PREZZO DA VERIFICARE,Mercato generale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.yescasa.it/vendita-ville/villarbasse/,
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Bruzolo,INDIRIZZO DA VERIFICARE,"Vendita Terratetto unifamiliare Bruzolo. Ottimo stato, posto auto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/131842568/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaglione,INDIRIZZO DA VERIFICARE,Case a Giaglione. Ville in vendita a Giaglione - Nestoria,PREZZO DA VERIFICARE,Nestoria,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.nestoria.it/case/vendita/giaglione,
,,IN_ATTESA_TEAM,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Gravere,via San Lorenzo 1,Vendita Terratetto unifamiliare in via San Lorenzo 1 Gravere. Ottimo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126652927/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-0B6A36D807B20E72&comune=Gravere&provincia=TO&via=via+San+Lorenzo&civico=1&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126652927%2F&titolo=Vendita+Terratetto+unifamiliare+in+via+San+Lorenzo+1+Gravere.+Ottimo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,SI,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Mattie,via Mattie 21,"Vendita Appartamento Torino. Bilocale in via Mattie 21. Nuovo, piano",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130850322/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B2177E0B60EB038D&comune=Mattie&provincia=TO&via=via+Mattie&civico=21&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130850322%2F&titolo=Vendita+Appartamento+Torino.+Bilocale+in+via+Mattie+21.+Nuovo%2C+piano+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,RELISTED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,Via Pullino 14,"Quadrilocale in vendita in Via Pullino, 14, Centro Storico, Rivoli",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35768952/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-83D2F90615A15E19&comune=Rivoli&provincia=TO&via=Via+Pullino&civico=14&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35768952%2F&titolo=Quadrilocale+in+vendita+in+Via+Pullino%2C+14%2C+Centro+Storico%2C+Rivoli+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,via Rossini 8,Prestigioso appartamento con giardino - RIVOLI CENTRO,PREZZO DA VERIFICARE,Mercato generale,NON_DETERMINATO,VAI IN ZONA,,https://www.vemaimmobiliare.com/it/immobile/3139-prestigioso-appartamento-con-giardino---rivoli-centro.htm,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Antonino di Susa,Strada Pianpalmero s.n.c,Villetta bifamiliare in vendita in Strada Pianpalmero s.n.c,PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36286405/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villar Focchiardo,INDIRIZZO DA VERIFICARE,Monolocali in vendita Villar Focchiardo (TO),PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.caseinvendita360.com/monolocale-vendita-villar-focchiardo-to,
,,IN_ATTESA_TEAM,SI,FERMATA_PRONTA,RELISTED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Gravere,Via Terzo Reggimento Alpini 9,"Bilocale in vendita in Via Terzo Reggimento Alpini, 9, Gravere",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/30296520/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-22C9C81C30CACB3C&comune=Gravere&provincia=TO&via=Via+Terzo+Reggimento+Alpini&civico=9&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F30296520%2F&titolo=Bilocale+in+vendita+in+Via+Terzo+Reggimento+Alpini%2C+9%2C+Gravere+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rubiana,via Europa 6,"Vendita Appartamento in via Europa 6. Rubiana. Ottimo stato, primo",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127226565/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-AEF277A13CD59C10&comune=Rubiana&provincia=TO&via=via+Europa&civico=6&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127226565%2F&titolo=Vendita+Appartamento+in+via+Europa+6.+Rubiana.+Ottimo+stato%2C+primo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Trana,Via Santuario 20,"Villetta a schiera in vendita in Via Santuario, 20, Trana - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35321145/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-68EC7571EC7AC011&comune=Trana&provincia=TO&via=Via+Santuario&civico=20&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35321145%2F&titolo=Villetta+a+schiera+in+vendita+in+Via+Santuario%2C+20%2C+Trana+-+idealista&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Almese,via Braida 18,Vendita Terratetto unifamiliare in via Braida 18 Almese. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131901566/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-3CFDCE1CA761A778&comune=Almese&provincia=TO&via=via+Braida&civico=18&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131901566%2F&titolo=Vendita+Terratetto+unifamiliare+in+via+Braida+18+Almese.+Da+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,via Giacomo Matteotti,Vendita Appartamento Alpignano. Quadrilocale in via Giacomo Matteotti,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131161382/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,via dei Ronchi Alpignano. Nuova,Vendita Terratetto unifamiliare in via dei Ronchi Alpignano. Nuova,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131549740/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,via Campagnola Alpignano. Ottimo stato,Vendita Villa unifamiliare in via Campagnola Alpignano. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128025266/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,via Provana Alpignano. Buono stato,"Vendita Villa bifamiliare in via Provana Alpignano. Buono stato, posto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131197914/,
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Alpignano,via 25 Aprile Alpignano. Posto auto,"Vendita Villa unifamiliare in via 25 Aprile Alpignano. Posto auto, con",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/129784374/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Sacra San Michele 17,Vendita Villa unifamiliare in via Sacra San Michele 17 Avigliana,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131895478/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-AAA238999467F83F&comune=Avigliana&provincia=TO&via=via+Sacra+San+Michele&civico=17&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131895478%2F&titolo=Vendita+Villa+unifamiliare+in+via+Sacra+San+Michele+17+Avigliana+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,STORICO_NON_ATTIVO,NO,STORICO_NON_ATTIVO,USCITO_MERCATO,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Ailliaud Augusto 8,Vendita Appartamento Avigliana. Quadrilocale in via Ailliaud Augusto 8,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/129887012/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-718ABB2AAAC44D32&comune=Avigliana&provincia=TO&via=via+Ailliaud+Augusto&civico=8&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F129887012%2F&titolo=Vendita+Appartamento+Avigliana.+Quadrilocale+in+via+Ailliaud+Augusto+8+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Aldo Carnino 6,Vendita Appartamento Avigliana. Bilocale in via Aldo Carnino 6. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131045692/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-3056B03E2B952135&comune=Avigliana&provincia=TO&via=via+Aldo+Carnino&civico=6&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131045692%2F&titolo=Vendita+Appartamento+Avigliana.+Bilocale+in+via+Aldo+Carnino+6.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via villar dora 15,Vendita Appartamento Avigliana. Quadrilocale in via villar dora 15,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130446938/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-9007FD5E0ECCFE10&comune=Avigliana&provincia=TO&via=via+villar+dora&civico=15&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130446938%2F&titolo=Vendita+Appartamento+Avigliana.+Quadrilocale+in+via+villar+dora+15+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
