PRIORITA,SCORE,TIPO_OPPORTUNITA,TARGET,FASE_PROGETTO,OBIETTIVO_COMMERCIALE,COMUNE,FONTE,TITOLO,PREZZO,PREZZO_PRECEDENTE,RIBASSI,INDIZIO_INSERZIONISTA,STATO,PRIMA_RILEVAZIONE,ULTIMO_CONTROLLO,MOTIVI,PDF_DA_VERIFICARE,URL
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivoli,Commerciale negozi/locali,Locale Commerciale Rivoli - 379 locali comerciali in affito in Rivoli ...,,,0,NON_DETERMINATO,POSSIBILE_USCITA,2026-09-09T23:18:34.768745+00:00,2026-09-21T12:37:01.290356+00:00,commerciale immobile,,https://www.nuroa.it/affitto-case/locale-commerciale-rivoli
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Sant'Antonino di Susa,Commerciale negozi/locali,34 Locali commerciali in vendita a Borgone Susa - Mitula Case,,,0,NON_DETERMINATO,TRACKED,2026-09-10T11:09:38.639235+00:00,2026-09-22T13:28:47.917621+00:00,commerciale immobile,,https://immobiliare.mitula.it/locale-commerciale-borgone-susa
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Bruino,Immobiliare.it,"Locale commerciale via Torino 63, Bruino, Rif. 125835137 - Immobiliare.it",,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-10T15:11:09.214098+00:00,2026-09-20T21:00:13.355315+00:00,commerciale immobile,,https://www.immobiliare.it/annunci/125835137/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Bruino,Commerciale negozi/locali,37 Locali commerciali in affitto a Bruino - Mitula Case,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-10T15:11:09.214105+00:00,2026-09-20T21:00:13.355304+00:00,commerciale immobile,,https://immobiliare.mitula.it/affitto-locale-commerciale-bruino
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Fiano,Commerciale negozi/locali,Immobili commerciali affitto Fiano Romano,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-10T18:28:14.181083+00:00,2026-09-20T01:04:10.802148+00:00,commerciale immobile,,https://www.affitto.it/affitti-commerciali-Fiano-Romano_RM.htm
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Pianezza,Idealista,"Locale in vendita in Via Pianezza, Parco Dora, Torino - idealista",,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-11T09:00:35.958305+00:00,2026-09-11T13:39:24.924500+00:00,commerciale immobile,,https://www.idealista.it/immobile/35701267/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivalta di Torino,Casa.it,Locale commerciale in Vendita in Via Trieste 7 a Rivalta di Torino ...,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-11T09:00:35.958428+00:00,2026-09-11T09:00:35.958429+00:00,commerciale immobile,,https://www.casa.it/immobili/54706612/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Val della Torre,Trovit,11 locale commerciales ristorante in affitto a Torino - Trovit,,,0,NON_DETERMINATO,POSSIBILE_USCITA,2026-09-11T09:00:35.958988+00:00,2026-09-21T01:16:25.020557+00:00,commerciale immobile,,https://case.trovit.it/affitto-negozio-ristorante-torino
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Pianezza,Immobiliare.it,"Locale commerciale via Maria Bricca 20, Pianezza, Rif. 92649360 ...",,,0,NON_DETERMINATO,TRACKED,2026-09-11T13:39:24.924496+00:00,2026-09-22T13:28:47.916920+00:00,commerciale immobile,,https://www.immobiliare.it/annunci/92649360/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivoli,Trovit,46 locale commerciales piazza in affitto a Rivoli - Trovit,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-11T17:53:32.668455+00:00,2026-09-17T23:05:00.276242+00:00,commerciale immobile,,https://case.trovit.it/affitto-negozio-piazza-rivoli
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Sant'Antonino di Susa,Immobiliare.it,Affitto Appartamento Sant'Antonino di Susa. Trilocale in via Maisonetta ...,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-11T17:53:32.668874+00:00,2026-09-14T01:05:27.892791+00:00,ufficio direzionale,,https://www.immobiliare.it/annunci/132291074/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Beinasco,Commerciale negozi/locali,Locale commerciale in vendita a Beinasco (TO) - rif:Cod.rif3286394,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-12T05:52:24.476458+00:00,2026-09-15T01:31:48.169626+00:00,commerciale immobile,,https://www.grimaldifranchising.it/vendita/negozio/to/beinasco/19645
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivalta di Torino,Idealista,"Locale all'asta in Via Trieste, 7, Rivalta di Torino - idealista",,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-12T10:35:02.924516+00:00,2026-09-12T10:35:02.924517+00:00,commerciale immobile,,https://www.idealista.it/immobile/36781066/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivalta di Torino,Commerciale negozi/locali,Case all'asta a Rivalta di Torino | Bilocale.it,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-12T10:35:02.924524+00:00,2026-09-12T10:35:02.924525+00:00,commerciale immobile,,https://www.bilocale.it/aste/case/rivalta-di-torino/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Fiano,Commerciale negozi/locali,Negozi a Fiano Romano in vendita e affitto - RisorseImmobiliari.it,,,0,NON_DETERMINATO,POSSIBILE_USCITA,2026-09-12T19:18:03.777789+00:00,2026-09-21T06:16:22.537116+00:00,commerciale immobile,,https://www.risorseimmobiliari.it/immobili.asp?url_firstparam=Roma%2Fnegozi_Fiano-romano.html&url_search=negozi_Fiano-romano
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Bruino,Immobiliare.it,"Locale commerciale piazza Municipio, Bruino, Rif. 125595159 ...",,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-13T09:37:53.087524+00:00,2026-09-13T14:26:02.554848+00:00,commerciale immobile,,https://www.immobiliare.it/annunci/125595159/
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Caselette,Uffici e direzionale,Case affitto Caselette - Mioaffitto.it,,,0,NON_DETERMINATO,TRACKED,2026-09-13T14:26:02.555124+00:00,2026-09-22T13:28:47.915820+00:00,ufficio direzionale,,https://www.mioaffitto.it/case-affitto-caselette-90-1-0-62694.html
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Alpignano,Uffici e direzionale,440 Appartamenti in affitto a Alpignano - Mitula Case,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-13T18:14:54.118654+00:00,2026-09-13T18:14:54.118655+00:00,ufficio direzionale,,https://immobiliare.mitula.it/affitto-appartamento-alpignano
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Rosta,Wikicasa,Locali commerciali in vendita a Rosta - Wikicasa,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-13T18:14:54.120428+00:00,2026-09-18T19:44:01.663387+00:00,ufficio direzionale,,https://www.wikicasa.it/vendita-commerciale/rosta/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Val della Torre,Trovit,4 immobili in affitto a Val della Torre - Trovit,,,0,NON_DETERMINATO,TRACKED,2026-09-13T18:14:54.120996+00:00,2026-09-22T13:28:47.917867+00:00,commerciale immobile,,https://case.trovit.it/affitto-val-torre
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Bruino,Trovit,18 locale commerciales in affitto a Bruino - Trovit,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-14T01:05:27.890842+00:00,2026-09-15T01:31:48.169787+00:00,ufficio direzionale,,https://case.trovit.it/affitto-negozio-bruino
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Borgone Susa,Uffici e direzionale,ALBO PRETORIO DIGITALE - Comune di Borgone Susa,,,0,NON_DETERMINATO,TRACKED,2026-09-16T14:58:05.670446+00:00,2026-09-22T07:44:42.104752+00:00,ufficio direzionale,,https://www.servizipubblicaamministrazione.it/servizi/saturnweb/Pubblicazioni.aspx?CE=brgnss854
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivalta di Torino,Subito privati,Attività Commerciale Rivalta di Torino | Subito,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-16T14:58:05.672006+00:00,2026-09-16T14:58:05.672007+00:00,fonte/query orientata ai privati | indizio agenzia | commerciale immobile,,https://www.subito.it/uffici-locali-commerciali/attivita-commerciale-rivalta-di-torino-torino-660387686.htm
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,San Gillio,Nestoria,9.604 appartamenti in affitto a San Gillio - Nestoria,,,0,NON_DETERMINATO,POSSIBILE_USCITA,2026-09-16T14:58:05.672593+00:00,2026-09-21T12:37:01.290818+00:00,ufficio direzionale,,https://www.nestoria.it/appartamenti/affitto/san-gillio
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Caselette,Nestoria,Case a Caselette. Immobili in affitto a Caselette - Nestoria,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-16T19:00:37.438483+00:00,2026-09-18T19:44:01.661446+00:00,ufficio direzionale,,https://www.nestoria.it/immobiliare/affitto/caselette
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Sant'Antonino di Susa,Uffici e direzionale,Appartamento in affitto a Sant'Antonino di Susa Cod. MAISONETTA74,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-16T19:00:37.439887+00:00,2026-09-17T11:30:50.191783+00:00,ufficio direzionale,,https://www.fcimmobiliare.it/i-672135-affitto-appartamento-santantonino-di-susa/
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Grugliasco,Uffici e direzionale,34 Uffici in affitto a Grugliasco - Mitula Case,,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-16T22:13:22.798243+00:00,2026-09-17T11:30:50.190740+00:00,ufficio direzionale,,https://immobiliare.mitula.it/affitto-ufficio-grugliasco
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Druento,Idealista,"Locale in affitto a Druento, Torino Ovest, Torino - idealista",,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-17T20:20:41.890391+00:00,2026-09-20T01:04:10.802053+00:00,ufficio direzionale,,https://www.idealista.it/immobile/36830298/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Collegno,Immobiliare.it,"Locale commerciale via Primo Levi 2, Collegno, Rif. 127522066 ...",,,0,NON_DETERMINATO,TRACKED,2026-09-18T17:15:59.823529+00:00,2026-09-22T13:28:47.916063+00:00,commerciale immobile,,https://www.immobiliare.it/annunci/127522066/
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Fiano,Immobiliare.it,"Ufficio - Studio con ascensore, Fiano Romano, Rif. 132268186 ...",,,0,NON_DETERMINATO,TRACKED,2026-09-18T19:44:01.662200+00:00,2026-09-22T01:45:50.161974+00:00,ufficio direzionale,,https://www.immobiliare.it/annunci/132268186/
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Villar Dora,Subito privati,Subito - TECNOCASA - STUDIO ALMESE SRL - 3 LOCALI A VILLAR DORA ...,,,0,INDIZIO_AGENZIA,POSSIBILE_USCITA,2026-09-19T10:47:39.486772+00:00,2026-09-21T18:48:49.173772+00:00,fonte/query orientata ai privati | indizio agenzia | ufficio direzionale,,https://www.subito.it/appartamenti/3-locali-a-villar-dora-torino-661023958.htm
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Collegno,Immobiliare.it,"Locale commerciale via Fabbrichetta 2C, Collegno, Rif. 111306039 ...",,,0,NON_DETERMINATO,USCITO_MERCATO,2026-09-19T18:06:37.666257+00:00,2026-09-19T18:06:37.666258+00:00,commerciale immobile,,https://www.immobiliare.it/annunci/111306039/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Sant'Antonino di Susa,Casa.it,Locale commerciale in Vendita in Via Torino 181 a Sant'Antonino di Susa ...,,,0,NON_DETERMINATO,RELISTED,2026-09-20T01:04:10.803354+00:00,2026-09-22T01:45:50.162975+00:00,commerciale immobile,,https://www.casa.it/immobili/54778580/
BASSA,23,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Fiano,Casa.it,Ufficio in Affitto a Fiano Romano - 100mq - Casa.it,,,0,NON_DETERMINATO,TRACKED,2026-09-20T11:10:13.479388+00:00,2026-09-22T13:28:47.916396+00:00,ufficio direzionale,,https://www.casa.it/immobili/54214488/
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rivoli,Commerciale negozi/locali,"Negozio, affitto, Via Fratelli Piol, Rivoli • Commerciali.it",,,0,NON_DETERMINATO,TRACKED,2026-09-20T11:10:13.480147+00:00,2026-09-22T13:28:47.917108+00:00,commerciale immobile,,https://www.commerciali.it/negozio-affitto-rivoli-zona-centro-storico-27720502
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Giaveno,Commerciale negozi/locali,Locale Commerciale Giaveno - 62 locali comerciali in affito in Giaveno ...,,,0,NON_DETERMINATO,POSSIBILE_USCITA,2026-09-20T21:00:13.356820+00:00,2026-09-21T06:16:22.537268+00:00,commerciale immobile,,https://www.nuroa.it/affitto-case/locale-commerciale-giaveno
BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Rosta,Wikicasa,Capannoni in vendita a Rosta - Wikicasa,,,0,NON_DETERMINATO,TRACKED,2026-09-22T01:45:50.162741+00:00,2026-09-22T13:28:47.917313+00:00,commerciale immobile,,https://www.wikicasa.it/vendita-capannoni/rosta/
BASSA,21,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Reano,Capannoni logistica,68 Rustici in vendita a Reano - Mitula Case,,,0,INDIZIO_AGENZIA,TRACKED,2026-08-21T12:20:59.475780+00:00,2026-09-22T13:28:47.917022+00:00,indizio agenzia | industriale logistica | 30+ giorni monitorati,,https://immobiliare.mitula.it/rustico-reano
BASSA,19,UFFICIO_DIREZIONALE,IMMOBILE,NUOVA_COSTRUZIONE,ACQUISIZIONE / LOCAZIONE UFFICIO,Val della Torre,Immobiliare.it,Vendita Terratetto unifamiliare in via Ciaine 51/A Val della Torre ...,,,0,INDIZIO_AGENZIA,RELISTED,2026-09-14T12:27:12.114741+00:00,2026-09-22T13:28:47.917873+00:00,indizio agenzia | ufficio direzionale | nuova costruzione,,https://www.immobiliare.it/annunci/128805482/
BASSA,18,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Buttigliera Alta,Tecnocasa,Annunci case e appartamenti in vendita e in affitto - Tecnocasa.it,109000,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-02T07:11:25.325482+00:00,2026-09-02T07:11:25.325483+00:00,indizio agenzia | prezzo rilevato | industriale logistica,,https://www.tecnocasa.it/vendita/negozio/torino/buttigliera-alta/60932694.html
BASSA,18,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Grugliasco,Capannoni logistica,"Immobile Negozio in Via Rieti, Grugliasco (TO) 79.000 €, 98 m², 2 bagni ...",79000,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-05T19:08:06.334473+00:00,2026-09-09T20:56:38.869671+00:00,indizio agenzia | prezzo rilevato | industriale logistica,,https://www.gabetti.it/vendita/grugliasco/negozio/3336258
BASSA,18,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Beinasco,Immobiliare.it,"Magazzino - Deposito via San Giacomo 8, Beinasco, Rif. 126608181 ...",25000,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-08T18:39:29.643457+00:00,2026-09-09T04:02:27.436638+00:00,indizio agenzia | prezzo rilevato | industriale logistica,,https://www.immobiliare.it/annunci/126608181/
BASSA,16,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Avigliana,Commerciale negozi/locali,"Valsusa, Affittasi Locale Commerciale: Offerta Ad Avigliana",99000,68000,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-08-28T05:06:35.529905+00:00,2026-09-04T22:26:36.991063+00:00,indizio agenzia | prezzo rilevato | commerciale immobile,,https://www.valsusaoggi.it/valsusa-affittasi-locale-commerciale-offerta-ad-avigliana/
BASSA,16,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Giaveno,Commerciale negozi/locali,Locale Commerciale Giaveno - 62 locali comerciali in vendita in Giaveno ...,36000,,0,INDIZIO_AGENZIA,TRACKED,2026-08-28T10:58:40.670818+00:00,2026-09-22T13:28:47.916501+00:00,indizio agenzia | prezzo rilevato | commerciale immobile,,https://www.nuroa.it/vendita-immobili/locale-commerciale-giaveno
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Collegno,Capannoni logistica,Vendita e Affitto Immobili a Collegno Torino| Agenzia Immobiliare ...,,,0,INDIZIO_AGENZIA,TRACKED,2026-08-27T21:04:17.079899+00:00,2026-09-22T13:28:47.916096+00:00,indizio agenzia | industriale logistica,,https://www.immobiliareprimaveraenicolo.it/
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Collegno,Capannoni logistica,Capannone Industriale in Vendita Collegno 39611012-96 | RE/MAX Italia,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-04T22:26:36.991887+00:00,2026-09-04T22:26:36.991888+00:00,indizio agenzia | industriale logistica,,https://www.remax.it/trova/immobile/Capannone-Industriale-In-Vendita-Collegno_39611012-96
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Beinasco,Capannoni logistica,Agenzia immobiliare Agenzia Beinasco | Gruppo Abytare,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-08T18:39:29.643451+00:00,2026-09-09T04:02:27.436628+00:00,indizio agenzia | industriale logistica,,https://www.abytare.com/it/agenzie-immobiliari/piemonte/torino/beinasco/agenzia-beinasco/
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Grugliasco,Wikicasa,Negozi in vendita a Grugliasco - Wikicasa,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-08T18:39:29.644849+00:00,2026-09-18T19:44:01.662575+00:00,indizio agenzia | industriale logistica,,https://www.wikicasa.it/vendita-negozi/grugliasco/
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Avigliana,Immobiliare.it,"Box via Avogadro 31, Avigliana, Rif. 132264762 - Immobiliare.it",,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-13T20:46:02.144920+00:00,2026-09-14T12:27:12.111642+00:00,indizio agenzia | industriale logistica,,https://www.immobiliare.it/annunci/132264762/
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Rivalta di Torino,Capannoni logistica,Attività commerciali in affitto a Rivalta Di Torino,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-14T12:27:12.114040+00:00,2026-09-16T22:13:22.798523+00:00,indizio agenzia | industriale logistica,,https://www.ioaffitto.it/risultati/affitto_attivita_commerciale/torino/rivalta_di_torino.html
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Grugliasco,Capannoni logistica,"Capannone Industriale in Affitto, 805 mq (Vinovo)",,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-17T11:30:50.190776+00:00,2026-09-17T11:30:50.190778+00:00,indizio agenzia | industriale logistica,,https://www.tuttoannunci.org/torino/case-immobili-commerciali/capannone-industriale-in-affitto-805-mq-vinovo-torino--tipdan-idi90-ida4924887-idc205.aspx
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Pianezza,Immobiliare.it,"Capannone, Pianezza, Rif. 132508260 - Immobiliare.it",,,0,INDIZIO_AGENZIA,TRACKED,2026-09-18T17:15:59.824464+00:00,2026-09-22T13:28:47.916935+00:00,indizio agenzia | industriale logistica,,https://www.immobiliare.it/annunci/132508260/
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Pianezza,Wikicasa,"Capannone in affitto, Pianezza, 600 mq • Wikicasa",,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-19T20:30:44.817678+00:00,2026-09-19T20:30:44.817680+00:00,indizio agenzia | industriale logistica,,https://www.wikicasa.it/annuncio/30847752
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Bruino,Tecnocasa,Annunci case e appartamenti in vendita e in affitto - Tecnocasa.it,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-20T11:10:13.478760+00:00,2026-09-20T11:10:13.478762+00:00,indizio agenzia | industriale logistica,,https://www.tecnocasa.it/vendita/capannone/torino/bruino/61272017.html
BASSA,13,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Robassomero,Wikicasa,Locali commerciali in affitto in Piemonte - Wikicasa,,,0,INDIZIO_AGENZIA,POSSIBILE_USCITA,2026-09-21T01:16:25.019526+00:00,2026-09-21T01:16:25.019528+00:00,indizio agenzia | industriale logistica,,https://www.wikicasa.it/affitto-commerciale/regione-piemonte/
BASSA,11,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Trana,Idealista,"Trilocale in vendita in Strada Avigliana, 16, Trana - idealista",,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-08-27T21:04:17.081100+00:00,2026-09-06T00:53:48.288612+00:00,indizio agenzia | ufficio direzionale,,https://www.idealista.it/immobile/36330718/
BASSA,11,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Giaveno,Tecnorete,Immobili in Affitto | Agenzia Tecnorete di Giaveno,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-08-28T05:06:35.530647+00:00,2026-09-15T13:33:03.394120+00:00,indizio agenzia | ufficio direzionale,,https://giaveno1.tecnorete.it/immobili-in-affitto
BASSA,11,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Susa,Commerciale negozi/locali,"SUSA, AFFITTASI LOCALE COMMERCIALE RISTRUTTURATO - ValsusaOggi",,,0,INDIZIO_AGENZIA,TRACKED,2026-08-28T05:06:35.531437+00:00,2026-09-07T10:14:01.141834+00:00,indizio agenzia | commerciale immobile,,https://www.valsusaoggi.it/susa-affittasi-locale-commerciale-ristrutturato/
BASSA,11,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Grugliasco,Commerciale negozi/locali,Locale Commerciale Grugliasco - 149 locali comerciali in affito in ...,,,0,INDIZIO_AGENZIA,TRACKED,2026-08-28T10:58:40.670925+00:00,2026-09-22T13:28:47.916711+00:00,indizio agenzia | commerciale immobile,,https://www.nuroa.it/affitto-case/locale-commerciale-grugliasco
BASSA,11,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Condove,Commerciale negozi/locali,ELENCO IMMOBILI - La Dimora Immobiliare - Agenzia Immobiliare,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-01T18:58:42.119960+00:00,2026-09-12T19:18:03.777567+00:00,indizio agenzia | commerciale immobile,,https://www.ladimoraimmobiliare.com/elenco-immobili/
BASSA,11,UFFICIO_DIREZIONALE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE UFFICIO,Condove,Immobiliare.it,Vendita Appartamento Villar Dora. Bilocale in Borgata Bert 43. Ottimo ...,,,0,INDIZIO_AGENZIA,USCITO_MERCATO,2026-09-01T18:58:42.120041+00:00,2026-09-18T01:22:44.227575+00:00,indizio agenzia | ufficio direzionale,,https://www.immobiliare.it/annunci/118120171/
BASSA,11,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Salbertrand,Immobiliare.it,"Locale commerciale via Salbertrand, Torino, Rif. 131456602 - Immobiliare.it",,,0,INDIZIO_AGENZIA,TRACKED,2026-09-01T18:58:42.121209+00:00,2026-09-07T10:14:01.141319+00:00,indizio agenzia | commerciale immobile,,https://www.immobiliare.it/annunci/131456602/
